what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447072465521
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447072467908
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447072480908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1447072501220
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447072516556
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447072518756
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447072520488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447072523764
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447072529270
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447072532515
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447072532546
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447072537164
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447072540770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447072624126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447072627616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447072636545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447072643066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447072657980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447072725781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447072744049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447072753286
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447072753411
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447072770852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447072772505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447072786173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447072787515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447072921726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447072925674
