what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447080568745
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447080571725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447080586126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447080597264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447080670106
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447080679902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447080714757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447080802482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447080803762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447080804963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447080805828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447080816554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447080825664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447080867214
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447080904221
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447080917811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1447081125953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447081129681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447081153691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447081197467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447081202053
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447081210667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447081226157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447081234004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447081239230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447081329501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447081331696
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447081412900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447081419718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447081437145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447081511305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447081522873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447081586401
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447081598538
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447081659804
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447081765222
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447081768404
