what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1447316232524
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1447316232526
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1447316232526
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1447316232527
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1447316232528
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1447316232529
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1447316232529
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1447316232531
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1447316232532
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1447316232538
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1447316232539
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1447316232540
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1447316232541
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1447316232541
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1447316232542
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1447316232543
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1447316232544
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1447316232546
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1447316232548
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1447316232551
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1447316232551
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1447316232552
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1447316232553
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1447316232556
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1447316232556
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1447316232557
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1447316232559
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1447316232559
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1447316232561
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1447316232561
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1447316232562
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1447316232569
os,sysinfo,,,"win32",1447316232573
arch,sysinfo,,,"x86",1447316232573
ws,sysinfo,,,"win32",1447316232573
locale,sysinfo,,,"fr_FR",1447316232573
processors,sysinfo,,,"2",1447316232573
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1447316232573
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1447316232573
java.specification.name,sysinfo,,,"Java Platform API Specification",1447316232573
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1447316232573
java.specification.version,sysinfo,,,"1.6",1447316232573
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1447316232573
java.version,sysinfo,,,"1.6.0_20",1447316232573
java.vm.info,sysinfo,,,"mixed mode, sharing",1447316232573
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1447316232573
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1447316232573
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1447316232573
java.vm.specification.version,sysinfo,,,"1.0",1447316232573
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1447316232573
java.vm.version,sysinfo,,,"16.3-b01",1447316232573
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1447316232645
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1447316232675
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1447316232698
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1447316232700
error,log,,,"DDMS files not found: D:\\platform-tools\\adb.exe D:\\tools\\hprof-conv.exe D:\\tools\\traceview.bat ",1447316232713
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1447316232719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447316232737
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1447316232793
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1447316232891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447316234318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447316235562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447316237001
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447316237047
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447316237172
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1447316237436
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1447316237620
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1447316237626
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1447316237628
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1447316237630
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1447316237633
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1447316237634
