what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1447152348347
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1447152348348
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1447152348411
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1447152348421
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1447152348421
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1447152348421
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1447152348421
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1447152348421
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1447152348421
os,sysinfo,,,"win32",1447152348421
arch,sysinfo,,,"x86",1447152348421
ws,sysinfo,,,"win32",1447152348421
locale,sysinfo,,,"fr_FR",1447152348421
processors,sysinfo,,,"2",1447152348421
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1447152348421
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1447152348421
java.specification.name,sysinfo,,,"Java Platform API Specification",1447152348421
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1447152348421
java.specification.version,sysinfo,,,"1.6",1447152348421
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1447152348421
java.version,sysinfo,,,"1.6.0_20",1447152348421
java.vm.info,sysinfo,,,"mixed mode, sharing",1447152348421
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1447152348421
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1447152348421
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1447152348421
java.vm.specification.version,sysinfo,,,"1.0",1447152348421
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1447152348421
java.vm.version,sysinfo,,,"16.3-b01",1447152348421
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1447152348431
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1447152348688
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1447152349271
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1447152349641
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1447152349831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447152916830
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447152924692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447152942448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447152962716
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1447152962731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447152969505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447153088604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447153090601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447153103669
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447153103709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447153118137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447153132704
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1447153171711
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447153175049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447153179854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447153185860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447153239825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447156892876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447156895310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447157067978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447157092709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447157094259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447157096309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447157098039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447157105265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447157110749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447157674145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447157675715
